# 41595:
(1,16,145)
(1,20,116)
(1,29,80)
(1,40,58)
(2,2,580)
(2,4,290)
(2,5,232)
(2,8,145)
(2,10,116)
(2,20,58)
(2,29,40)
(4,4,145)
(4,5,116)
(4,10,58)
(4,20,29)
(5,8,58)
(5,16,29)
(8,10,29)
# 18245:
(1,1,18245)
(1,5,3649)
(1,41,445)
(1,89,205)
(5,41,89)
# 29289:
(1,1,29289)
(1,3,9763)
(1,13,2253)
(1,39,751)
(3,13,751)
# 62607:
(1,1,62607)
(1,3,20869)
(1,41,1527)
(1,123,509)
(3,41,509)
# 81358:
(1,1,81358)
(1,2,40679)
(1,19,4282)
(1,38,2141)
(2,19,2141)
# 80536:
(1,1,80536)
(1,2,40268)
(1,4,20134)
(1,8,10067)
(2,2,20134)
(2,4,10067)
# 56944:
(1,1,56944)
(1,2,28472)
(1,4,14236)
(1,8,7118)
(1,16,3559)
(2,2,14236)
(2,4,7118)
(2,8,3559)
(4,4,3559)
# 99922:
(1,1,99922)
(1,2,49961)
(1,47,2126)
(1,94,1063)
(2,47,1063)
# 85063:
(1,1,85063)
(1,11,7733)
(1,19,4477)
(1,37,2299)
(1,121,703)
(1,209,407)
(11,11,703)
(11,19,407)
(11,37,209)
(19,37,121)
# 88958:
(1,1,88958)
(1,2,44479)
(1,19,4682)
(1,38,2341)
(2,19,2341)
# 21977:
(1,1,21977)
# 1862:
(1,1,1862)
(1,2,931)
(1,7,266)
(1,14,133)
(1,19,98)
(1,38,49)
(2,7,133)
(2,19,49)
(7,7,38)
(7,14,19)
